id,listing_url,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
991674,https://www.airbnb.com/rooms/991674,5,1,0,04/01/2018,02/01/2024,4.8,4.8,4.6,5,5,4.8,4.4,,f,2,2,0,0,0.06
1002060,https://www.airbnb.com/rooms/1002060,17,2,0,31/10/2016,08/01/2024,4.29,4.41,4.35,4.53,4.24,5,4.41,,f,9,2,6,0,0.18
1469709,https://www.airbnb.com/rooms/1469709,26,0,0,04/01/2014,12/12/2022,4.58,4.81,4.81,4.88,4.92,4.65,4.58,,f,3,3,0,0,0.2
1005168,https://www.airbnb.com/rooms/1005168,9,1,0,06/01/2014,02/01/2024,4.89,4.89,4.89,5,5,5,4.78,,f,1,1,0,0,0.07
1012627,https://www.airbnb.com/rooms/1012627,15,0,0,24/07/2017,30/04/2023,4.07,4.13,4.47,4.27,4.33,4.2,4.27,,t,22,19,1,0,0.18
1013146,https://www.airbnb.com/rooms/1013146,23,2,0,25/11/2013,03/05/2024,4.96,4.91,4.87,4.96,4.91,4.83,4.91,,f,4,0,4,0,0.18
1495471,https://www.airbnb.com/rooms/1495471,4,0,0,03/03/2014,23/01/2019,4.25,4.5,4.75,4.25,4.75,4.25,4,,f,1,0,1,0,0.03
1040292,https://www.airbnb.com/rooms/1040292,3,0,0,13/01/2015,07/04/2015,3.67,3.67,3.67,4,4.67,4.67,3.33,,t,22,19,1,0,0.03
1040329,https://www.airbnb.com/rooms/1040329,10,0,0,21/08/2014,17/11/2021,4.5,4.6,4.8,4.5,4.8,4.6,4.5,,t,22,19,1,0,0.08
1041922,https://www.airbnb.com/rooms/1041922,44,0,0,03/03/2014,23/03/2020,4.61,4.81,4.81,4.59,4.57,4.84,4.57,,f,1,1,0,0,0.35
1519294,https://www.airbnb.com/rooms/1519294,79,5,0,12/01/2014,19/11/2023,4.84,4.8,4.54,4.85,4.89,4.96,4.61,,f,1,1,0,0,0.62
1043446,https://www.airbnb.com/rooms/1043446,9,1,0,21/10/2014,30/12/2023,4.22,4.44,4.44,4.56,4.67,4.33,4.44,,t,22,19,1,0,0.08
2013198,https://www.airbnb.com/rooms/2013198,43,4,0,04/01/2014,13/05/2024,4.63,4.7,4.58,4.7,4.77,4.81,4.6,,f,2,1,1,0,0.34
1557974,https://www.airbnb.com/rooms/1557974,11,1,0,02/12/2015,14/02/2024,4.82,4.82,4.82,5,5,5,4.91,,f,1,0,1,0,0.11
2015634,https://www.airbnb.com/rooms/2015634,44,8,0,04/04/2014,26/03/2024,4.8,4.95,4.93,4.79,4.72,4.98,4.63,,f,1,1,0,0,0.35
1558929,https://www.airbnb.com/rooms/1558929,72,7,0,22/10/2013,27/04/2024,4.67,4.68,4.71,4.68,4.63,4.93,4.55,,t,1,1,0,0,0.55
1565329,https://www.airbnb.com/rooms/1565329,4,2,0,04/02/2023,30/12/2023,4.75,4.75,5,4.5,4.5,5,4.75,,f,1,1,0,0,0.23
2021476,https://www.airbnb.com/rooms/2021476,11,2,0,04/03/2014,31/08/2023,4.09,4.45,4.18,4.27,4.5,4.91,4.09,,f,2,2,0,0,0.09
1571355,https://www.airbnb.com/rooms/1571355,24,7,0,13/08/2018,12/12/2023,4.92,4.96,4.96,4.92,4.96,5,4.88,,t,4,1,3,0,0.34
2025227,https://www.airbnb.com/rooms/2025227,9,1,0,03/01/2014,08/01/2024,4.88,4.89,4.89,4.78,4.89,5,4.56,,f,2,1,1,0,0.07
1587516,https://www.airbnb.com/rooms/1587516,1,0,0,10/02/2020,10/02/2020,5,5,5,5,5,5,4,,f,1,1,0,0,0.02
2030139,https://www.airbnb.com/rooms/2030139,0,0,0,,,,,,,,,,,f,1,1,0,0,
1595157,https://www.airbnb.com/rooms/1595157,162,30,2,11/12/2013,22/06/2024,4.86,4.83,4.83,4.94,4.9,4.96,4.77,,t,2,2,0,0,1.26
2037869,https://www.airbnb.com/rooms/2037869,165,6,0,04/01/2014,10/05/2024,4.86,4.94,4.79,4.93,4.95,4.87,4.85,,t,2,0,2,0,1.29
2040738,https://www.airbnb.com/rooms/2040738,5,0,0,05/01/2016,27/01/2023,4.6,4.5,4,4.75,4.5,4.75,4,,f,1,1,0,0,0.05
2044603,https://www.airbnb.com/rooms/2044603,11,4,0,01/01/2019,27/01/2024,4.82,4.91,4.73,5,5,5,4.82,,f,3,3,0,0,0.16
1595205,https://www.airbnb.com/rooms/1595205,123,11,0,13/01/2014,06/05/2024,4.9,4.93,4.96,4.91,4.89,5,4.78,,f,2,2,0,0,0.97
1616731,https://www.airbnb.com/rooms/1616731,4,0,0,01/10/2013,11/12/2013,5,5,5,5,5,4.75,5,,f,1,1,0,0,0.03
2051863,https://www.airbnb.com/rooms/2051863,341,32,3,01/01/2014,22/06/2024,4.89,4.89,4.87,4.96,4.95,4.88,4.8,,t,2,2,0,0,2.67
1625734,https://www.airbnb.com/rooms/1625734,7,0,0,04/01/2019,11/04/2023,5,5,5,5,5,5,4.5,,f,4,3,1,0,0.1
1626659,https://www.airbnb.com/rooms/1626659,25,11,2,23/04/2014,13/06/2024,4.84,4.96,4.96,4.96,4.96,4.92,4.96,,f,2,0,2,0,0.2
2053265,https://www.airbnb.com/rooms/2053265,78,13,0,07/02/2014,28/05/2024,4.74,4.82,4.82,4.97,4.9,4.83,4.75,,f,1,1,0,0,0.62
2053489,https://www.airbnb.com/rooms/2053489,97,1,0,02/07/2014,30/03/2024,4.92,4.93,4.96,4.99,4.99,4.93,4.91,,f,3,3,0,0,0.8
2072916,https://www.airbnb.com/rooms/2072916,57,6,0,29/12/2013,03/05/2024,4.89,4.91,4.91,4.93,4.95,4.82,4.73,,t,2,0,2,0,0.45
1642108,https://www.airbnb.com/rooms/1642108,2,0,0,02/01/2021,02/01/2022,5,4.5,5,5,5,5,5,,f,4,1,3,0,0.05
2073335,https://www.airbnb.com/rooms/2073335,0,0,0,,,,,,,,,,,f,1,0,1,0,
1642844,https://www.airbnb.com/rooms/1642844,2,0,0,09/01/2014,31/05/2022,5,5,5,5,4.5,4.5,4.5,,f,1,1,0,0,0.02
2079998,https://www.airbnb.com/rooms/2079998,35,7,0,13/01/2014,26/02/2024,4.74,4.83,4.71,4.94,4.86,4.94,4.86,,f,1,1,0,0,0.27
2080138,https://www.airbnb.com/rooms/2080138,227,25,0,12/01/2016,21/05/2024,4.65,4.67,4.64,4.72,4.77,4.89,4.62,,t,2,2,0,0,2.2
2080336,https://www.airbnb.com/rooms/2080336,170,22,0,22/01/2014,30/04/2024,4.92,4.89,4.94,4.96,4.97,4.95,4.8,,f,4,4,0,0,1.34
2080372,https://www.airbnb.com/rooms/2080372,163,16,1,05/08/2015,30/05/2024,4.64,4.7,4.66,4.65,4.79,4.87,4.69,,t,2,2,0,0,1.5
1643042,https://www.airbnb.com/rooms/1643042,63,7,0,07/02/2016,10/05/2024,4.81,4.87,4.81,4.9,4.81,4.52,4.78,,t,20,20,0,0,0.62
2094004,https://www.airbnb.com/rooms/2094004,12,3,0,23/12/2021,14/02/2024,4.58,4.92,4.5,4.92,4.75,4.92,4.5,,f,4,0,4,0,0.39
1643095,https://www.airbnb.com/rooms/1643095,3,1,0,19/01/2014,03/10/2023,4.67,4.33,5,5,5,5,4.67,,f,6,1,5,0,0.02
1644384,https://www.airbnb.com/rooms/1644384,2,0,0,05/01/2015,03/01/2019,5,5,4.5,4.5,5,4,4,,f,1,1,0,0,0.02
2094756,https://www.airbnb.com/rooms/2094756,0,0,0,,,,,,,,,,,f,1,0,1,0,
2095245,https://www.airbnb.com/rooms/2095245,10,2,1,24/12/2014,01/06/2024,4.9,4.6,4.9,4.9,5,4.8,4.7,,f,6,6,0,0,0.09
2095644,https://www.airbnb.com/rooms/2095644,14,1,0,05/02/2014,02/01/2024,4.21,4.29,4.29,4.71,4.86,4.79,4.14,,f,3,2,1,0,0.11
2112960,https://www.airbnb.com/rooms/2112960,307,36,2,03/08/2014,18/06/2024,4.79,4.8,4.8,4.82,4.81,4.93,4.69,,f,1,1,0,0,2.54
1653819,https://www.airbnb.com/rooms/1653819,253,17,0,03/12/2013,11/04/2024,4.74,4.85,4.76,4.93,4.91,4.91,4.86,,t,1,1,0,0,1.97
2113383,https://www.airbnb.com/rooms/2113383,27,0,0,01/01/2014,30/03/2023,4.78,4.88,4.96,4.96,4.96,4.92,4.69,,f,3,1,2,0,0.21
1658671,https://www.airbnb.com/rooms/1658671,1,0,0,06/07/2018,06/07/2018,5,5,5,5,5,5,5,,f,1,0,1,0,0.01
2121075,https://www.airbnb.com/rooms/2121075,53,7,0,23/02/2014,27/02/2024,4.89,4.94,4.94,4.89,4.94,4.87,4.89,,f,1,1,0,0,0.42
1666477,https://www.airbnb.com/rooms/1666477,243,47,3,05/11/2013,21/06/2024,4.92,4.93,4.97,4.95,4.92,4.95,4.91,,f,5,5,0,0,1.87
2147358,https://www.airbnb.com/rooms/2147358,95,3,0,29/01/2014,03/03/2024,4.76,4.75,4.94,4.91,4.88,4.86,4.77,,f,3,1,2,0,0.75
1681507,https://www.airbnb.com/rooms/1681507,0,0,0,,,,,,,,,,,f,1,0,1,0,
2148527,https://www.airbnb.com/rooms/2148527,47,5,0,28/01/2014,29/04/2024,4.77,4.91,4.91,4.85,4.85,4.85,4.74,,f,3,1,2,0,0.37
2152121,https://www.airbnb.com/rooms/2152121,3,0,0,18/09/2014,02/01/2023,5,5,5,5,5,4.67,4.67,,f,1,0,1,0,0.03
2156844,https://www.airbnb.com/rooms/2156844,14,0,0,25/11/2015,19/11/2021,4.93,4.86,4.93,5,4.86,4.71,4.86,,t,3,0,3,0,0.13
1684882,https://www.airbnb.com/rooms/1684882,104,5,0,15/11/2013,13/03/2024,4.93,4.95,4.92,4.93,4.99,4.64,4.77,,f,4,4,0,0,0.8
1689925,https://www.airbnb.com/rooms/1689925,0,0,0,,,,,,,,,,,f,6,1,5,0,
2166889,https://www.airbnb.com/rooms/2166889,87,6,0,14/09/2014,13/03/2024,4.76,4.77,4.78,4.9,4.92,4.94,4.64,,f,6,6,0,0,0.73
1690757,https://www.airbnb.com/rooms/1690757,87,7,1,09/11/2013,31/05/2024,4.94,4.95,4.83,4.98,4.95,4.97,4.94,,f,3,3,0,0,0.67
2169388,https://www.airbnb.com/rooms/2169388,71,0,0,22/03/2014,28/11/2021,4.9,4.94,4.92,4.9,4.94,4.9,4.68,,t,1,1,0,0,0.57
2179981,https://www.airbnb.com/rooms/2179981,66,16,0,30/09/2019,18/04/2024,4.58,4.68,4.35,4.71,4.8,4.73,4.59,,f,1,1,0,0,1.14
1694115,https://www.airbnb.com/rooms/1694115,0,0,0,,,,,,,,,,,f,1,0,1,0,
1706106,https://www.airbnb.com/rooms/1706106,12,3,0,26/11/2013,27/12/2023,5,5,5,4.9,5,4.9,4.6,,t,6,0,5,0,0.09
2185497,https://www.airbnb.com/rooms/2185497,214,25,2,15/01/2014,18/06/2024,4.77,4.81,4.76,4.93,4.93,4.88,4.81,,f,1,1,0,0,1.68
2206504,https://www.airbnb.com/rooms/2206504,34,4,0,03/01/2015,29/02/2024,4.82,4.74,4.62,4.94,4.97,4.76,4.82,,f,1,1,0,0,0.29
2206570,https://www.airbnb.com/rooms/2206570,13,0,0,05/02/2014,04/02/2019,4.54,4.92,4.67,4.92,4.92,4.33,4.67,,f,3,3,0,0,0.1
2211647,https://www.airbnb.com/rooms/2211647,139,9,0,24/10/2015,17/02/2024,4.73,4.8,4.7,4.88,4.93,4.89,4.74,,t,3,2,1,0,1.31
1706299,https://www.airbnb.com/rooms/1706299,16,0,0,31/03/2014,15/10/2022,4.88,4.88,4.75,4.81,4.63,4.88,4.75,,f,6,1,5,0,0.13
2222202,https://www.airbnb.com/rooms/2222202,2,0,0,19/02/2014,14/02/2015,5,5,5,5,4.5,4.5,3.5,,f,1,0,1,0,0.02
2224057,https://www.airbnb.com/rooms/2224057,184,25,2,05/04/2014,23/06/2024,4.93,4.92,4.97,4.99,4.98,4.9,4.91,,f,1,1,0,0,1.48
1707166,https://www.airbnb.com/rooms/1707166,39,3,0,06/04/2014,08/04/2024,4.85,4.78,4.63,4.87,4.92,4.89,4.76,,f,1,1,0,0,0.31
2229201,https://www.airbnb.com/rooms/2229201,159,4,0,10/02/2014,22/02/2024,4.79,4.9,4.87,4.91,4.91,4.76,4.66,,f,3,3,0,0,1.26
1712959,https://www.airbnb.com/rooms/1712959,37,6,0,15/02/2014,19/01/2024,4.89,4.89,4.97,5,4.97,4.84,4.86,,f,1,1,0,0,0.29
2229515,https://www.airbnb.com/rooms/2229515,169,19,0,07/02/2014,04/05/2024,4.86,4.89,4.83,4.89,4.89,4.91,4.85,,f,1,1,0,0,1.34
1723346,https://www.airbnb.com/rooms/1723346,59,15,1,03/01/2014,15/06/2024,4.86,4.91,4.92,4.9,4.9,4.95,4.83,,f,2,2,0,0,0.46
2252203,https://www.airbnb.com/rooms/2252203,114,17,0,17/12/2014,26/04/2024,4.86,4.88,4.84,4.96,4.95,4.92,4.79,,f,3,3,0,0,0.98
1724734,https://www.airbnb.com/rooms/1724734,24,19,1,10/01/2014,15/06/2024,4.96,4.96,4.88,4.92,4.92,4.92,4.92,,f,1,1,0,0,0.19
2264646,https://www.airbnb.com/rooms/2264646,46,3,0,13/02/2014,14/01/2024,4.39,4.43,4.74,4.62,4.73,4.73,4.42,,f,5,5,0,0,0.36
1739061,https://www.airbnb.com/rooms/1739061,77,4,0,12/10/2013,31/03/2024,4.78,4.77,4.73,4.91,4.96,4.88,4.88,,f,3,3,0,0,0.59
2285395,https://www.airbnb.com/rooms/2285395,15,0,0,08/04/2014,05/03/2022,4.87,4.93,5,4.93,4.86,5,4.79,,f,5,1,3,0,0.12
1755734,https://www.airbnb.com/rooms/1755734,8,1,0,04/08/2021,12/01/2024,4.75,5,5,5,5,4.88,4.63,,f,4,0,4,0,0.23
1762010,https://www.airbnb.com/rooms/1762010,40,5,0,24/02/2014,02/05/2024,4.88,4.78,4.48,4.88,4.85,4.9,4.78,,f,1,1,0,0,0.32
2286781,https://www.airbnb.com/rooms/2286781,174,16,0,16/03/2014,16/04/2024,4.76,4.79,4.84,4.94,4.91,4.87,4.76,,f,3,3,0,0,1.39
1773094,https://www.airbnb.com/rooms/1773094,153,14,0,07/01/2014,26/05/2024,4.82,4.86,4.75,4.95,4.95,4.95,4.77,,f,1,1,0,0,1.2
2289117,https://www.airbnb.com/rooms/2289117,192,4,1,27/03/2014,31/05/2024,4.79,4.77,4.87,4.85,4.81,4.88,4.75,,f,1,1,0,0,1.54
1777153,https://www.airbnb.com/rooms/1777153,93,4,0,19/11/2013,30/04/2024,4.4,4.46,4.55,4.64,4.64,4.73,4.48,,f,3,3,0,0,0.72
2301577,https://www.airbnb.com/rooms/2301577,8,0,0,12/02/2015,31/03/2020,4.88,4.88,5,5,4.88,4.75,4.88,,f,1,1,0,0,0.07
1779152,https://www.airbnb.com/rooms/1779152,81,9,0,04/01/2015,26/04/2024,4.83,4.86,4.58,4.93,4.94,4.91,4.78,,t,1,1,0,0,0.7
2309049,https://www.airbnb.com/rooms/2309049,97,25,0,22/04/2014,03/04/2024,4.89,4.96,4.87,4.94,4.96,4.91,4.82,,f,3,3,0,0,0.78
1785395,https://www.airbnb.com/rooms/1785395,2,0,0,05/11/2014,23/01/2015,4.5,4.5,5,5,5,5,4.5,,t,3,0,3,0,0.02
2321677,https://www.airbnb.com/rooms/2321677,43,4,0,14/07/2015,12/05/2024,4.95,4.95,4.93,4.98,4.98,5,4.86,,f,22,21,1,0,0.39
2321768,https://www.airbnb.com/rooms/2321768,52,8,1,04/01/2015,02/06/2024,4.96,4.97,4.91,4.97,4.97,4.5,4.81,,f,22,21,1,0,0.45
2334530,https://www.airbnb.com/rooms/2334530,16,0,0,07/03/2014,02/06/2022,4.63,4.56,4.56,4.88,4.88,4.63,4.69,,f,2,2,0,0,0.13
1794790,https://www.airbnb.com/rooms/1794790,64,3,0,18/11/2013,08/02/2024,4.78,4.88,4.7,4.95,4.97,4.94,4.83,,f,3,3,0,0,0.5
2347927,https://www.airbnb.com/rooms/2347927,152,24,0,05/03/2014,06/05/2024,4.78,4.91,4.78,4.91,4.83,4.8,4.84,,t,2,1,1,0,1.21
2350003,https://www.airbnb.com/rooms/2350003,115,12,1,08/04/2015,23/06/2024,4.87,4.9,4.76,4.93,4.92,4.92,4.81,,f,1,1,0,0,1.02
1795017,https://www.airbnb.com/rooms/1795017,24,2,0,22/03/2016,07/01/2024,5,5,5,5,5,5,4.96,,f,5,5,0,0,0.24
2370212,https://www.airbnb.com/rooms/2370212,186,9,0,06/03/2014,27/04/2024,4.83,4.95,4.87,4.93,4.9,4.88,4.79,,f,3,3,0,0,1.48
2378969,https://www.airbnb.com/rooms/2378969,201,23,0,10/03/2014,21/04/2024,4.88,4.87,4.93,4.92,4.93,4.85,4.72,,f,2,2,0,0,1.6
1795805,https://www.airbnb.com/rooms/1795805,117,13,1,05/02/2016,24/06/2024,4.73,4.83,4.53,4.88,4.91,4.78,4.78,,t,1,1,0,0,1.14
2381610,https://www.airbnb.com/rooms/2381610,32,0,0,05/10/2014,30/09/2022,5,4.84,4.95,5,5,4.83,5,,f,1,1,0,0,0.27
2387735,https://www.airbnb.com/rooms/2387735,61,7,0,06/07/2014,15/05/2024,4.7,4.92,4.72,4.88,4.85,4.85,4.72,,f,7,7,0,0,0.5
2401492,https://www.airbnb.com/rooms/2401492,56,11,0,04/03/2015,01/04/2024,4.91,4.95,4.86,5,4.98,4.93,4.88,,f,1,1,0,0,0.49
1796238,https://www.airbnb.com/rooms/1796238,6,0,0,29/12/2014,08/01/2020,5,4.6,4.8,5,5,4.4,4.6,,f,3,1,2,0,0.05
2402624,https://www.airbnb.com/rooms/2402624,60,15,0,15/09/2014,28/03/2024,4.9,4.93,4.97,4.95,5,5,4.9,,f,2,2,0,0,0.5
2422808,https://www.airbnb.com/rooms/2422808,9,1,0,11/01/2016,06/01/2024,5,4.89,4.89,4.89,4.89,4.89,4.78,,f,2,2,0,0,0.09
1808811,https://www.airbnb.com/rooms/1808811,51,4,0,25/12/2013,15/03/2024,4.92,4.9,4.8,4.92,4.98,4.96,4.86,,f,2,1,1,0,0.4
2442614,https://www.airbnb.com/rooms/2442614,193,30,1,26/06/2014,03/06/2024,4.92,4.93,4.94,4.91,4.94,4.89,4.82,,f,1,1,0,0,1.58
1812692,https://www.airbnb.com/rooms/1812692,25,5,0,31/05/2016,30/04/2024,4.92,4.88,4.92,4.92,4.92,4.83,4.88,,f,5,5,0,0,0.25
2442838,https://www.airbnb.com/rooms/2442838,142,18,0,01/11/2014,13/05/2024,4.84,4.85,4.94,4.92,4.96,4.89,4.87,,f,2,2,0,0,1.21
1812794,https://www.airbnb.com/rooms/1812794,0,0,0,,,,,,,,,,,f,1,1,0,0,
2446152,https://www.airbnb.com/rooms/2446152,230,15,0,01/05/2014,27/05/2024,4.67,4.8,4.6,4.73,4.71,4.74,4.65,,f,3,0,3,0,1.86
1821200,https://www.airbnb.com/rooms/1821200,38,3,0,03/03/2016,01/03/2024,4.74,4.82,4.68,4.87,4.87,4.92,4.68,,f,1,1,0,0,0.37
2457319,https://www.airbnb.com/rooms/2457319,0,0,0,,,,,,,,,,,f,5,1,3,0,
1833451,https://www.airbnb.com/rooms/1833451,23,1,0,28/03/2015,25/01/2024,5,4.91,5,5,5,4.87,4.91,,f,5,5,0,0,0.2
2466396,https://www.airbnb.com/rooms/2466396,26,15,0,29/03/2014,12/04/2024,4.88,4.88,4.88,4.88,5,4.76,4.96,,f,1,1,0,0,0.21
2468991,https://www.airbnb.com/rooms/2468991,286,39,2,02/11/2014,14/06/2024,4.95,4.95,4.95,4.95,4.96,4.91,4.86,,f,1,1,0,0,2.43
1834106,https://www.airbnb.com/rooms/1834106,104,16,0,22/06/2014,29/04/2024,4.97,4.99,4.99,4.93,4.94,4.96,4.78,,f,60,60,0,0,0.85
2476234,https://www.airbnb.com/rooms/2476234,2,1,0,06/04/2015,28/01/2024,4.5,4.5,4.5,5,4.5,4.5,4.5,,t,2,2,0,0,0.02
2484737,https://www.airbnb.com/rooms/2484737,1,0,0,27/02/2022,27/02/2022,5,5,5,5,5,5,5,,f,2,0,2,0,0.04
1848449,https://www.airbnb.com/rooms/1848449,2,2,0,24/01/2024,29/01/2024,5,5,5,5,5,5,5,,t,1,1,0,0,0.38
1852938,https://www.airbnb.com/rooms/1852938,246,32,1,27/11/2013,17/06/2024,4.88,4.87,4.89,4.92,4.94,4.85,4.72,,f,3,3,0,0,1.91
2490221,https://www.airbnb.com/rooms/2490221,31,0,0,14/03/2014,06/11/2022,4.77,4.81,4.74,4.94,4.9,4.87,4.9,,f,1,1,0,0,0.25
2508227,https://www.airbnb.com/rooms/2508227,66,2,0,09/04/2015,31/01/2024,4.95,4.96,5,4.96,5,4.96,4.78,,f,1,1,0,0,0.59
2511173,https://www.airbnb.com/rooms/2511173,75,1,0,01/06/2014,16/10/2023,4.87,4.84,4.88,4.96,4.91,4.95,4.91,,f,1,1,0,0,0.61
1853069,https://www.airbnb.com/rooms/1853069,9,0,0,02/04/2014,30/12/2020,4.33,4.83,4.5,4,4.83,5,4.67,,t,80,80,0,0,0.07
1853122,https://www.airbnb.com/rooms/1853122,8,0,0,08/02/2017,03/07/2022,3.88,4.13,3.75,4.13,4,4,3.75,,t,98,98,0,0,0.09
2522313,https://www.airbnb.com/rooms/2522313,122,17,0,18/03/2014,16/04/2024,4.68,4.85,4.73,4.97,4.96,4.94,4.8,,f,1,1,0,0,0.97
1863057,https://www.airbnb.com/rooms/1863057,24,2,0,21/02/2014,08/04/2024,4.88,4.9,4.57,4.9,4.9,5,4.52,,f,1,1,0,0,0.19
2525258,https://www.airbnb.com/rooms/2525258,15,3,0,29/07/2019,28/04/2024,4.2,4.67,4.53,4.47,4.67,4.53,4.4,,f,1,1,0,0,0.25
1863625,https://www.airbnb.com/rooms/1863625,6,0,0,02/01/2014,06/01/2023,4.5,4.5,4.83,4.5,4.5,5,4.5,,f,1,1,0,0,0.05
2529479,https://www.airbnb.com/rooms/2529479,93,17,0,03/11/2014,01/05/2024,4.97,4.98,5,4.98,5,4.97,4.97,,f,1,1,0,0,0.79
1871147,https://www.airbnb.com/rooms/1871147,21,1,0,13/01/2014,19/02/2024,4.52,4.62,4.67,4.43,4.76,4.9,4.38,,t,80,80,0,0,0.16
2534203,https://www.airbnb.com/rooms/2534203,54,2,0,06/04/2014,27/10/2023,4.91,4.83,4.91,4.96,4.98,4.98,4.85,,f,1,1,0,0,0.43
2552322,https://www.airbnb.com/rooms/2552322,0,0,0,,,,,,,,,,,f,1,0,1,0,
1871897,https://www.airbnb.com/rooms/1871897,39,10,0,30/12/2014,24/05/2024,4.82,4.79,4.9,4.89,4.97,4.71,4.84,,f,2,2,0,0,0.34
2561893,https://www.airbnb.com/rooms/2561893,155,22,0,28/04/2015,21/05/2024,4.9,4.92,4.89,4.94,4.98,4.98,4.82,,f,11,11,0,0,1.39
2577347,https://www.airbnb.com/rooms/2577347,17,4,0,17/01/2016,12/05/2024,4.76,4.82,4.59,4.82,4.88,5,4.65,,f,1,1,0,0,0.17
1874931,https://www.airbnb.com/rooms/1874931,32,2,0,25/12/2015,20/02/2024,4.78,4.84,4.91,4.69,4.84,4.91,4.69,,t,20,19,0,0,0.31
2594794,https://www.airbnb.com/rooms/2594794,121,27,0,31/10/2015,15/05/2024,4.96,4.94,4.99,4.97,4.97,4.99,4.89,,f,16,16,0,0,1.15
2594880,https://www.airbnb.com/rooms/2594880,60,4,0,12/11/2014,29/03/2024,4.82,4.69,4.83,4.9,4.76,4.97,4.6,,f,6,6,0,0,0.51
2595323,https://www.airbnb.com/rooms/2595323,2,0,0,11/12/2014,09/03/2022,5,5,5,4.5,4.5,5,5,,f,6,6,0,0,0.02
2596137,https://www.airbnb.com/rooms/2596137,63,1,0,11/11/2014,02/01/2024,4.84,4.87,4.9,4.98,4.81,4.98,4.73,,f,6,6,0,0,0.54
1877613,https://www.airbnb.com/rooms/1877613,477,0,0,14/11/2013,19/02/2023,4.84,4.9,4.93,4.84,4.84,4.92,4.88,,t,1,1,0,0,3.69
2598290,https://www.airbnb.com/rooms/2598290,61,8,0,15/10/2014,29/04/2024,4.87,4.8,4.82,4.92,4.92,4.95,4.87,,f,3,3,0,0,0.52
2629378,https://www.airbnb.com/rooms/2629378,10,1,0,26/12/2015,01/01/2024,5,4.9,5,5,5,4.9,4.5,,f,1,1,0,0,0.1
2634956,https://www.airbnb.com/rooms/2634956,34,4,0,22/12/2015,18/12/2023,4.59,4.68,4.44,4.79,4.68,4.88,4.65,,f,1,1,0,0,0.33
1889657,https://www.airbnb.com/rooms/1889657,5,2,0,21/05/2023,28/08/2023,5,5,5,5,5,4.6,5,,f,1,0,1,0,0.37
2635024,https://www.airbnb.com/rooms/2635024,2,2,0,06/03/2024,17/03/2024,5,5,5,5,5,5,5,,t,1,1,0,0,0.52
2639458,https://www.airbnb.com/rooms/2639458,485,93,9,28/07/2014,20/06/2024,466,4.71,4.62,4.85,4.77,4.87,4.66,,t,1,1,0,0,4.01
1904760,https://www.airbnb.com/rooms/1904760,169,46,2,24/02/2014,14/06/2024,4.88,4.88,4.66,4.93,4.93,4.96,4.9,,f,2,2,0,0,1.34
2646397,https://www.airbnb.com/rooms/2646397,48,15,0,31/12/2015,05/05/2024,4.98,4.92,4.98,4.96,5,4.98,4.81,,f,4,4,0,0,0.46
2646404,https://www.airbnb.com/rooms/2646404,352,24,1,03/01/2015,04/06/2024,4.95,4.97,4.96,5,4.96,4.95,4.91,,f,4,4,0,0,3.05
2646412,https://www.airbnb.com/rooms/2646412,398,42,1,05/04/2014,04/06/2024,4.91,4.93,4.92,4.95,4.97,4.94,4.87,,f,4,4,0,0,3.19
1910455,https://www.airbnb.com/rooms/1910455,36,5,0,20/12/2013,29/02/2024,4.91,4.89,4.94,4.97,4.97,4.8,4.86,,f,2,2,0,0,0.28
1921759,https://www.airbnb.com/rooms/1921759,40,2,0,17/12/2013,11/04/2024,4.49,4.72,4.55,4.59,4.69,4.9,4.6,,t,1,1,0,0,0.31
1923621,https://www.airbnb.com/rooms/1923621,69,4,0,28/12/2013,09/05/2024,4.81,4.9,4.72,4.84,4.87,4.9,4.78,,f,1,1,0,0,0.54
2652745,https://www.airbnb.com/rooms/2652745,11,0,0,05/06/2014,01/01/2016,4.64,4.82,4.82,4.82,4.55,4.91,4.36,,f,8,0,8,0,0.09
1927846,https://www.airbnb.com/rooms/1927846,6,1,0,04/01/2014,01/01/2024,4.5,4.8,4,4.6,4.8,4.6,4.2,,f,1,1,0,0,0.05
2655966,https://www.airbnb.com/rooms/2655966,487,43,1,23/04/2014,30/05/2024,4.95,4.93,4.93,4.97,4.97,4.97,4.81,,f,4,4,0,0,3.93
2675493,https://www.airbnb.com/rooms/2675493,37,0,0,12/04/2014,28/02/2019,4.86,4.92,5,5,4.95,4.95,4.84,,f,1,1,0,0,0.3
2687595,https://www.airbnb.com/rooms/2687595,14,0,0,13/11/2019,27/02/2023,4.93,4.86,4.93,5,4.93,4.93,4.93,,f,6,2,4,0,0.25
1930799,https://www.airbnb.com/rooms/1930799,215,38,2,23/08/2016,16/06/2024,4.95,4.94,4.93,4.99,4.99,4.98,4.93,,f,1,1,0,0,2.25
2705548,https://www.airbnb.com/rooms/2705548,16,4,0,14/12/2021,27/12/2023,4.81,4.81,4.81,4.94,4.94,4.81,4.75,,f,11,1,10,0,0.52
